2024-11-07 12:41:28.910260	4.0	-9.0	4.0	1.0	-7.0	4.0	0.0	-14.0	44.40000000000001
2024-11-07 12:41:34.871404	4.0	-9.0	4.0	1.0	-9.0	4.0	0.0	-14.0	44.40000000000001
2024-11-07 12:41:39.111672	4.0	-7.0	4.0	1.0	-9.0	4.0	0.0	-14.0	44.40000000000001
2024-11-07 12:41:42.150047	4.0	-5.0	4.0	1.0	-9.0	4.0	0.0	-14.0	44.40000000000001
2024-11-07 12:41:44.736397	4.0	5.0	4.0	1.0	-9.0	4.0	0.0	-14.0	44.40000000000001
2024-11-07 12:41:47.619230	4.0	0.0	4.0	1.0	-9.0	4.0	0.0	-14.0	44.40000000000001
2024-11-07 12:42:02.764941	4.0	-9.0	4.0	1.0	-9.0	4.0	0.0	-14.0	44.40000000000001
2024-11-07 12:42:07.457719	4.0	-9.0	4.0	1.0	-0.0	4.0	0.0	-14.0	44.40000000000001
2024-11-07 12:42:09.962013	4.0	-9.0	4.0	5.0	-0.0	4.0	0.0	-14.0	44.40000000000001
2024-11-07 12:42:15.322155	4.0	-9.0	0.0	5.0	-0.0	4.0	0.0	-14.0	44.40000000000001
2024-11-07 12:42:18.065962	4.0	-9.0	5.0	5.0	-0.0	4.0	0.0	-14.0	44.40000000000001
2024-11-07 12:42:20.422681	4.0	-9.0	5.0	5.0	-0.0	5.0	0.0	-14.0	44.40000000000001
2024-11-07 12:42:23.559475	4.0	-9.0	5.0	5.0	-0.0	0.0	0.0	-14.0	44.40000000000001
2024-11-07 12:42:28.641110	4.0	-9.0	0.0	5.0	-0.0	0.0	0.0	-14.0	44.40000000000001
2024-11-07 12:42:31.994203	4.0	-9.0	5.0	5.0	-0.0	0.0	0.0	-14.0	44.40000000000001
2024-11-07 12:44:08.530551	4.0	-9.0	5.0	5.0	-0.0	5.0	0.0	-14.0	44.40000000000001
2024-11-07 12:44:12.994141	9.0	-9.0	5.0	5.0	-0.0	5.0	0.0	-14.0	44.40000000000001
2024-11-07 12:44:18.226528	9.0	-9.0	9.0	5.0	-0.0	5.0	0.0	-14.0	44.40000000000001
2024-11-07 12:44:22.807594	9.0	-9.0	9.0	9.0	-0.0	5.0	0.0	-14.0	44.40000000000001
2024-11-07 12:44:25.712014	9.0	-9.0	9.0	9.0	-0.0	9.0	0.0	-14.0	44.40000000000001
2024-11-07 12:44:29.769595	9.0	-9.0	9.0	9.0	-9.0	9.0	0.0	-14.0	44.40000000000001
2024-11-07 12:44:34.892745	9.0	-9.0	9.0	9.0	-9.0	9.0	-9.0	-14.0	44.40000000000001
2024-11-07 12:46:05.877004	9.0	-0.0	9.0	9.0	-9.0	9.0	-9.0	-12.0	44.40000000000001
2024-11-07 12:46:10.628598	9.0	-5.0	9.0	9.0	-9.0	9.0	-9.0	-12.0	44.40000000000001
2024-11-07 12:46:13.935493	9.0	-9.0	9.0	9.0	-9.0	9.0	-9.0	-12.0	44.40000000000001
2024-11-07 12:46:16.104206	9.0	-9.0	9.0	9.0	-9.0	9.0	0.0	-12.0	44.40000000000001
2024-11-07 12:46:18.785321	0.0	-9.0	9.0	9.0	-9.0	9.0	0.0	-12.0	44.40000000000001
2024-11-07 12:46:24.904093	5.0	-9.0	9.0	9.0	-9.0	9.0	0.0	-12.0	44.40000000000001
2024-11-07 12:46:27.509253	5.0	-9.0	5.0	9.0	-9.0	9.0	0.0	-12.0	44.40000000000001
2024-11-07 12:46:36.098704	5.0	-9.0	9.0	9.0	-9.0	9.0	0.0	-12.0	44.40000000000001
2024-11-07 12:46:38.361808	5.0	-9.0	9.0	5.0	-9.0	9.0	0.0	-12.0	44.40000000000001
2024-11-07 12:46:43.801835	5.0	-9.0	9.0	5.0	-9.0	5.0	0.0	-12.0	44.40000000000001
2024-11-07 12:46:46.810083	9.0	-9.0	9.0	5.0	-9.0	5.0	0.0	-12.0	44.40000000000001
2024-11-07 12:46:54.155776	9.0	-9.0	9.0	5.0	-9.0	0.0	0.0	-12.0	44.40000000000001
2024-11-07 12:46:57.244113	9.0	-9.0	9.0	0.0	-9.0	0.0	0.0	-12.0	44.40000000000001
2024-11-07 12:47:04.938469	9.0	-9.0	9.0	0.0	-0.0	0.0	0.0	-12.0	44.40000000000001
2024-11-07 12:47:08.222754	9.0	-9.0	9.0	0.0	-9.0	0.0	0.0	-12.0	44.40000000000001
2024-11-07 12:47:14.903410	9.0	-9.0	9.0	0.0	-9.0	5.0	0.0	-12.0	44.40000000000001
2024-11-07 12:47:17.127946	9.0	-9.0	9.0	5.0	-9.0	5.0	0.0	-12.0	44.40000000000001
2024-11-07 12:47:19.712480	4.0	-9.0	9.0	5.0	-9.0	5.0	0.0	-12.0	44.40000000000001
2024-11-07 12:47:21.927706	4.0	-9.0	4.0	5.0	-9.0	5.0	0.0	-12.0	44.40000000000001
2024-11-07 12:50:08.784080	4.0	-0.0	4.0	5.0	-9.0	5.0	0.0	-12.0	44.40000000000001
2024-11-07 12:50:11.291953	4.0	-5.0	4.0	5.0	-9.0	5.0	0.0	-12.0	44.40000000000001
2024-11-07 12:50:14.835416	4.0	-5.0	4.0	5.0	-5.0	5.0	0.0	-12.0	44.40000000000001
2024-11-07 12:50:18.013715	4.0	-5.0	4.0	5.0	-9.0	5.0	0.0	-12.0	44.40000000000001
2024-11-07 12:50:21.553170	4.0	-9.0	4.0	5.0	-9.0	5.0	0.0	-12.0	44.40000000000001
2024-11-07 12:50:24.730842	4.0	-9.0	4.0	5.0	-5.0	5.0	0.0	-12.0	44.40000000000001
2024-11-07 12:50:27.584804	4.0	-9.0	4.0	5.0	-9.0	5.0	0.0	-12.0	44.40000000000001
2024-11-07 12:50:30.904684	0.0	-9.0	4.0	5.0	-9.0	5.0	0.0	-12.0	44.40000000000001
2024-11-07 12:50:34.064720	0.0	-9.0	0.0	5.0	-9.0	5.0	0.0	-12.0	44.40000000000001
2024-11-07 12:50:39.102372	0.0	-9.0	9.0	5.0	-9.0	5.0	0.0	-12.0	44.40000000000001
2024-11-07 12:50:41.705448	9.0	-9.0	9.0	5.0	-9.0	5.0	0.0	-12.0	44.40000000000001
2024-11-07 12:50:44.821796	9.0	-9.0	9.0	5.0	-9.0	0.0	0.0	-12.0	44.40000000000001
2024-11-07 12:50:47.253142	9.0	-9.0	9.0	0.0	-9.0	0.0	0.0	-12.0	44.40000000000001
2024-11-07 12:51:41.683079	9.0	-9.0	9.0	0.0	-0.0	0.0	0.0	-23.0	44.40000000000001
2024-11-07 12:51:44.514874	9.0	-9.0	9.0	0.0	-5.0	0.0	0.0	-23.0	44.40000000000001
2024-11-07 12:51:47.528294	9.0	-9.0	9.0	0.0	-8.0	0.0	0.0	-23.0	44.40000000000001
2024-11-07 12:51:49.915087	9.0	-0.0	9.0	0.0	-8.0	0.0	0.0	-23.0	44.40000000000001
